name,GSM1620822,GSM1620823,GSM1620824,GSM1620819,GSM1620820,GSM1620821,GSM1620912,GSM1620913,GSM1620914,GSM1620915,GSM1620916,GSM1620917
ADAD2,4.487355,4.411531,4.481588,4.233572,4.132396,4.401325,6.847314,4.735022,4.660498,4.597723,4.360609,5.113286
RNF175,4.929223,5.073589,4.895918,4.846947,5.407226,5.020621,8.425754,5.765742,5.929893,5.899334,6.82321,5.928607
RP11-1007O24.2,2.768358,3.121225,3.122773,2.61027,2.75479,2.920146,4.191151,3.632859,3.062754,2.983379,2.551277,3.04181
LOC101928464,3.813725,5.804349,5.854274,5.478625,5.876182,5.078259,4.272358,5.769834,3.631161,5.240634,4.694432,5.491999
CTD-3092A11.2,5.91041,6.072459,6.034758,5.859045,5.970496,5.773604,6.177871,6.964901,6.841158,6.398283,5.973958,6.793464
RP11-845C23.3,5.253297,7.613674,7.887619,8.453918,6.9194,7.222563,9.326231,7.189998,9.65372,8.871974,7.954079,5.153242
NKAPP1,4.414014,4.985663,5.475151,5.144316,4.07261,4.805679,4.364304,6.410712,3.763036,3.170849,2.760678,2.60655
DEGS2,6.518698,6.898958,7.013042,6.85347,6.581977,6.866582,7.613028,7.185666,6.612644,6.356512,6.515162,6.239398
LOC729683,11.132025,10.357171,9.931514,10.190997,9.811009,10.130176,6.747987,8.624016,9.729579,10.161659,10.294299,9.540993
RP11-285J16.1,5.213712,4.997227,5.19975,4.834589,6.171412,5.150369,5.401202,6.369414,6.497753,5.235442,4.92095,5.642207
RNU2-22P,6.185574,5.828508,6.074649,6.419218,5.057854,5.858022,5.886122,5.528301,5.341654,5.349677,5.356784,5.55958
C6orf52,5.708882,5.447929,5.434633,5.064886,5.371651,5.55165,4.953562,6.96803,6.054369,5.920029,5.627225,5.705509
RP11-248J18.3,6.296707,6.588144,6.441436,6.443415,6.34372,6.161307,6.660781,6.483302,5.537526,5.743533,6.100011,7.747808
RP11-216L13.19,6.272309,5.648543,5.800847,5.107088,6.981502,6.095243,5.705708,5.156422,6.364151,5.056468,6.188829,4.81537
C9orf135,2.900982,3.248095,2.630305,2.515216,2.521907,2.452265,6.439336,4.790458,2.444177,2.301037,2.303054,3.51713
RP11-1109F11.5,6.15998,6.109952,6.60797,6.09307,5.508816,5.524812,5.868612,6.186952,6.276538,5.108722,6.472098,5.435831
LOC285556,10.031567,8.074692,8.081241,7.940861,8.667482,8.59048,7.379692,8.584587,7.387881,8.310881,7.81245,7.692256
SRCRB4D,7.237745,6.410637,7.623741,5.739811,7.374465,6.517696,4.837912,6.138772,4.795773,7.468916,6.189211,3.528107
ZNF311,5.24524,4.367528,4.446635,4.510544,4.76735,4.67924,7.759766,7.636476,5.13245,5.027735,4.513415,4.15706
ZNF439,3.044114,3.173684,2.986791,3.204061,3.059345,2.970495,4.171513,5.423391,3.276669,3.029794,2.988328,3.793633
RD3,2.725197,2.637717,2.607625,3.101316,2.934731,4.493941,5.592879,5.662966,5.218969,2.850911,2.528429,2.892874
RP5-855D21.1,6.011514,5.788676,6.091568,5.958177,5.935803,5.955316,5.969956,7.541217,6.94176,6.092816,5.91088,6.684113
ZNF366,2.936223,2.655427,3.0019,2.42278,2.692637,2.776286,3.460142,6.610026,2.668454,2.678086,3.115357,3.197274
RP4-647C14.3,8.079638,8.771789,8.690203,7.797373,9.171241,7.896124,7.02112,6.559003,7.443969,8.271248,8.588176,5.399345
MIR1-2,5.013009,5.085525,4.962277,4.743833,5.765634,4.932961,7.103195,5.997076,6.278714,5.352759,4.810378,5.793252
LOC284373,5.389993,5.110922,6.062493,5.334807,4.922104,4.984924,5.430265,6.862617,4.640434,4.652864,3.910084,6.866145
ARHGEF26-AS1,5.5552,5.204675,4.894825,4.944899,5.334686,5.030199,6.144713,6.521959,5.439771,5.728767,5.149091,5.530844
NKX2-1-AS1,5.969446,6.654542,6.854786,6.677514,6.222467,6.99493,6.894759,6.192711,5.687613,5.811779,6.325915,5.880904
RP5-1098D14.1,3.177398,3.218387,3.375729,3.971049,4.081891,4.07558,7.066893,7.355587,5.900555,3.386959,3.223512,6.953985
RP5-894A10.6,4.907808,4.950962,4.236279,4.920849,4.771625,5.112975,6.322388,6.902301,5.790612,3.88201,4.105421,4.581867
LOC100131303,2.576828,2.340562,2.60994,2.324529,2.782211,2.65192,5.400633,2.690047,2.748139,3.107214,2.570235,2.785087
LOC101928152,4.932764,4.97055,4.716944,4.652686,5.091756,5.524054,5.06218,7.071967,6.002978,5.57009,4.874373,5.95062
RP11-1277A3.3,4.138594,4.983801,5.950195,4.254014,5.477044,4.807667,5.375138,5.268174,5.423976,4.751942,4.538155,5.219612
LOC101927479,6.442012,6.406325,6.182583,4.973689,5.344423,6.755264,6.667508,5.700451,5.071013,4.405487,4.362901,4.877093
RP11-248J18.2,5.525968,4.844721,4.764981,4.693482,4.806038,4.990534,5.324871,5.318802,5.404014,4.91323,4.707601,5.539672
LINC00319,10.691088,11.086535,10.100144,9.715933,10.051941,10.061993,7.337952,7.47342,8.516878,9.045023,11.425268,9.284149
HHIP-AS1,4.32569,4.185734,4.579847,4.217995,5.590553,4.445102,4.62314,6.282271,4.887261,4.515456,4.308255,4.79766
C8orf48,4.46386,4.628842,5.090408,4.733473,5.004453,4.569189,6.709383,8.832948,4.92596,5.47026,5.07456,5.315177
LOC101926906,6.194948,4.312583,5.821086,5.485479,5.122364,5.735683,4.665631,4.111972,3.957107,3.036447,6.131307,3.001916
LOC100507165,4.957626,4.710925,4.644819,4.475127,4.654084,4.838897,6.090448,6.540125,4.915755,4.748368,4.673109,5.142986
RNF180,4.121099,4.345102,4.325126,3.869602,3.943277,4.048856,5.928638,6.10846,4.863219,4.567224,4.835031,4.691934
TMEM52B,2.178492,2.072153,2.223085,2.317536,1.933749,2.328787,4.618604,4.039471,2.123831,1.958529,2.450845,4.142106
LOC149703,3.640788,4.109013,4.043196,3.895469,4.038496,3.87025,5.479233,6.147886,4.612774,4.015653,4.028553,5.319089
RP11-362K14.7,4.325755,4.2842,4.526019,4.421279,4.850481,4.90248,6.017906,4.975891,5.314424,5.635417,4.49342,7.297116
LOC100288911,2.168264,2.10707,2.061132,1.995579,2.293244,2.320655,5.013538,7.001618,2.426723,2.56571,2.18097,2.728246
RPS6KA2-AS1,2.649072,2.726089,2.572612,2.498642,2.580032,2.448224,3.048341,4.139347,2.481766,2.82169,2.964379,3.459678
IQCF6,2.851411,2.965179,3.145189,2.879821,2.912418,3.313159,5.577043,4.590823,3.450261,3.630849,3.149783,3.475287
LRRC10B,5.077869,6.219746,6.908466,6.508127,6.694032,5.741774,8.224855,4.997659,3.783862,3.603992,4.86096,3.385928
LOC101926967,2.551605,2.563408,2.786339,2.523624,2.42059,2.685164,4.210073,4.468231,3.066375,3.266107,2.852864,3.453869
SDCBP2-AS1,5.443219,5.489962,5.246983,5.045589,5.285778,5.587834,6.88669,8.125022,6.301001,6.027384,5.675908,6.415937
ZNF681,5.306781,5.542341,5.332692,5.228962,5.42294,5.437532,6.062381,6.529973,6.371641,6.195327,5.418559,5.802933
TIFAB,3.02755,3.371195,3.465552,3.130884,3.307188,3.292948,4.391738,4.909221,3.381359,3.627574,3.195521,3.675102
LOC388780,8.272395,8.758775,9.108736,8.396452,7.409766,9.202271,7.145832,5.061807,7.479182,8.696233,8.450725,7.865414
FRMPD3,4.930897,5.559859,5.131502,5.827267,5.328806,5.74235,6.266682,6.706822,3.964321,3.934381,4.063803,4.490343
RNF151,5.398962,4.230792,4.219572,4.349523,7.271009,3.727467,4.139578,5.251997,7.501048,4.868933,4.028639,4.142114
RP11-686D22.8,4.828013,4.63602,4.466904,4.405534,5.025213,4.74639,7.225702,4.562202,5.877243,4.791418,4.817787,5.646092
MIR124-2HG,6.196997,5.807624,5.96625,5.896541,6.218903,5.945345,8.695067,8.238687,6.902311,7.353686,6.159192,6.516973
STK4-AS1,3.656566,3.692001,4.134946,4.324395,3.479366,3.595969,7.137623,5.240021,3.956521,4.581283,3.77396,4.276367
GSG1L,5.118812,5.304083,5.255985,5.060901,5.458619,5.343363,7.81662,5.011795,6.064108,5.903669,5.535815,5.646182
LOC101929787,6.274624,5.695058,5.476795,6.304513,6.046578,6.325616,5.975001,3.972675,5.713779,3.36617,5.411389,3.568546
LYG1,3.87871,3.719161,3.849695,3.512514,3.911736,3.810198,5.9118,3.477799,4.567127,4.434387,3.940862,4.890259
C1orf87,4.192255,4.32428,4.143759,3.852263,4.232338,4.442143,4.727602,6.411668,4.909445,4.554494,3.946841,4.74116
RP11-18I14.11,6.416379,6.288939,6.559809,6.142592,6.643617,6.414495,7.20995,6.949526,7.154265,6.96668,6.292511,7.167351
FAM179A,9.919149,8.761702,8.549314,8.870282,9.149493,8.905929,7.249145,6.732943,8.356545,9.696675,9.124769,7.02353
LOC100129380,8.662553,7.812135,8.43305,8.31718,6.880557,7.712011,8.482158,8.234062,6.529573,8.263983,7.974985,6.526675
LRRC2-AS1,4.095688,4.540042,5.348879,4.230917,4.935055,5.847714,8.150199,7.43445,5.949387,5.460445,3.827211,4.716418
SLITRK1,7.681223,7.03318,7.589973,6.900745,6.134791,7.589731,6.693368,8.850122,8.529868,5.182902,7.138475,4.965068
C3orf80,8.476746,7.674235,7.886769,7.76641,6.860046,7.580876,8.632945,7.079509,6.192421,9.065863,6.843311,6.454914
C9orf172,5.524342,5.38725,5.287134,5.065538,5.449754,5.434911,6.809294,6.713466,5.973526,5.369958,5.339186,6.042228
CCDC78,2.900982,2.856451,2.612527,2.488331,2.440894,3.090748,3.89293,5.472863,5.427814,3.027306,3.058149,3.045775
CLIP1-AS1,2.246578,2.420431,3.641156,3.452407,5.806708,3.193632,4.783246,3.904945,4.072326,2.846023,2.753201,5.243142
RASGEF1C,2.894845,2.454435,2.635705,2.367932,2.473193,2.79145,4.866639,3.860074,2.737101,3.202356,2.669426,3.257156
RP11-214K3.19,5.804325,5.495912,5.326188,5.245293,5.254167,5.548351,6.226485,5.835232,5.779456,5.909552,5.429684,5.987561
CENPVP1,7.19004,7.078463,6.057123,7.833636,6.285876,6.653965,5.133493,6.62329,6.185876,6.605901,6.871694,7.373941
LINC00684,6.173632,5.602804,6.039403,5.408583,6.484733,5.811837,6.886899,7.206486,7.338981,5.60864,5.575104,6.603512
LHFPL3,5.205638,5.318097,4.910745,4.676015,5.21865,5.297446,4.828825,6.022861,5.404192,5.786155,5.041751,5.378152
IQCF2,9.091607,8.426678,8.550779,8.459255,8.478768,7.940169,7.169252,7.028999,8.030831,7.567502,9.275417,7.20678
LINC01233,3.375684,3.070948,3.087725,3.072944,3.125062,3.104651,6.347514,6.651092,3.754703,3.395815,3.01524,3.844309
TPTE2P5,5.431433,5.210856,5.276066,5.201911,5.419643,5.316998,6.304573,6.315551,6.364451,6.018135,5.351128,6.302344
RIPPLY2,3.557435,3.306674,4.66691,3.911996,4.277109,4.004343,5.525144,8.698741,5.773154,3.659046,3.357451,4.415738
CTD-2012K14.6,5.17226,5.312484,5.464991,5.468382,5.651857,5.426025,5.81708,6.323277,6.041482,5.892509,5.529636,6.005732
LOC101928461,2.708647,2.744291,2.821766,2.522009,2.678649,2.716908,6.314623,5.935381,2.840811,3.090748,2.687019,3.453869
LOC101928173,5.975686,6.438383,6.02519,6.126323,6.505677,6.089448,6.463189,6.122832,6.248203,5.294153,6.023073,5.435831
LOC102724323,4.421404,4.307128,4.308863,4.095292,4.400532,4.653543,5.045548,5.823593,5.678005,5.064595,4.740165,5.164997
UCMA,5.495595,6.949606,6.382125,5.77647,6.74873,5.747644,6.619795,7.525683,6.474308,5.877915,5.234645,6.740941
LOC101927060,4.502573,5.068962,5.669088,4.900811,3.955012,4.473088,6.927655,5.522381,4.193339,4.324763,6.498714,4.614204
DMRTC2,8.243577,8.992416,8.546211,8.318876,7.599563,8.319362,7.174775,7.409207,6.89657,9.585428,7.596952,6.433817
RP11-327J17.2,4.612082,4.777708,4.608485,4.656681,4.47098,4.488557,5.238948,6.294061,5.680876,5.141338,4.93936,5.466178
TTC16,3.639819,3.725479,3.400608,3.214657,3.457498,3.289507,6.114532,3.897769,4.134462,3.868303,4.23365,3.683756
FUT8-AS1,5.044906,5.65885,6.252988,5.528046,5.176539,4.942825,5.657531,4.998972,5.29162,5.645708,4.294686,5.127693
C12orf56,3.182766,2.972025,3.010378,2.327331,2.649738,3.410911,5.262107,4.943831,3.646354,3.140697,2.668971,3.905346
LOC102724508,2.368521,2.399203,2.851681,2.536871,2.980881,2.045285,6.904661,3.44342,2.697565,2.907808,2.458053,3.151168
MIR646HG,7.562037,7.281131,8.507875,8.324239,6.716236,6.831288,5.299859,5.472863,6.744314,5.837887,6.59376,5.337216
C19orf18,4.373606,3.653216,3.859387,4.974406,3.409708,3.557034,5.033731,6.867052,4.005312,3.22385,3.594229,3.052969
FBXO43,3.852658,4.868283,3.655534,3.551174,3.789467,3.549001,5.685546,4.667425,4.971971,3.808113,3.6587,4.993752
TEX29,3.522239,3.223941,3.331856,3.226535,3.905268,3.631697,5.849705,5.261723,5.00385,3.603738,3.312059,5.027976
LINC00494,6.867427,7.063516,6.338095,7.393167,7.639281,6.217067,6.538639,5.33095,7.696154,7.224669,6.8613,4.954169
C10orf85,5.702951,6.394173,5.930247,6.408891,7.203525,5.982364,6.494114,6.296043,6.891454,6.439228,5.453111,5.863834
AX747132,5.421322,5.205582,5.487409,5.909015,5.187494,5.46739,5.451426,6.265107,5.969892,7.259733,6.556005,5.539418
AJ420595,5.071677,5.0834,4.901041,4.779043,5.576426,5.589536,6.617726,5.656677,4.698027,4.486678,5.417789,4.923947
C17orf67,7.263703,6.66521,6.615222,6.161417,6.814215,6.110689,6.277727,5.368805,5.422145,5.308599,6.159764,5.431503
IQCF4,4.803175,4.658159,4.581698,4.485125,4.541967,4.71748,7.432819,5.278543,5.509238,4.941236,4.602153,5.356922
LOC100130705,10.772901,8.837212,9.035433,9.470705,9.25898,9.27759,6.221717,5.260546,10.657743,9.500969,9.764177,9.51345
H1FNT,9.378744,9.094287,8.945167,9.12442,8.174757,8.905927,7.399622,5.360396,9.626584,8.634831,9.006973,8.490907
RP1-135L22.1,6.486299,7.065931,6.917249,7.03077,6.336568,6.263901,6.930977,5.848944,6.649803,5.771278,5.948515,5.855915
CAPZA3,2.79927,2.770727,3.055578,2.828501,2.981836,2.823447,5.27904,5.942972,3.389731,3.613912,2.829665,4.048862
RP11-389C8.3,4.035049,3.594903,4.526334,4.869792,4.83792,3.724536,5.761513,6.6119,4.357037,3.868197,3.221336,3.570033
RP5-1068B5.3,5.471551,5.47055,5.725558,5.291965,5.438059,4.923386,6.183602,4.887554,6.334418,5.937781,5.55882,6.357459
CCDC173,5.368996,3.925077,4.119847,3.844945,5.698177,5.560895,4.942572,4.887554,6.260364,4.474285,8.391531,4.698769
LOC100506790,2.970783,3.302904,3.084275,3.073619,2.987926,3.014128,5.741748,5.299257,3.369628,3.957652,3.220018,3.127562
C4orf47,6.932039,7.244015,6.88653,6.629573,6.242666,6.924243,5.799732,5.237537,7.113173,5.909109,7.034835,5.917212
LRRC34,7.265778,6.842631,7.213493,8.118482,6.149876,6.797729,7.328528,5.735103,4.556499,4.684632,5.676587,5.267095
RHOXF2,3.223072,3.240428,3.37234,3.117533,3.895394,4.089721,5.641881,4.182947,3.47759,3.547827,3.12467,3.980623
LOC441242,5.071328,4.836869,4.599166,5.066286,5.457132,6.902201,7.151873,6.271493,6.093311,6.109877,5.011442,6.079269
EVPLL,2.725477,2.981003,2.597245,3.820978,2.761067,5.155545,6.489474,3.906601,2.543326,3.930352,2.920108,2.699024
PTPLAD2,4.642729,4.903818,5.036221,4.888928,5.104527,5.236804,7.675776,6.656997,3.885449,5.588595,5.515954,4.208081
CCDC182,4.389558,5.262586,5.954193,5.04878,5.140106,5.241941,3.848135,6.815462,7.016931,3.733417,3.802085,5.39065
BOLL,3.653412,3.922049,4.536338,3.564216,5.290653,3.742675,5.852821,7.317334,3.828132,3.702792,3.815463,3.807116
LOC100506473,3.598386,3.295229,3.222085,3.239127,3.329787,3.221671,5.847604,7.659036,3.846375,3.648725,3.174787,3.555787
UBQLNL,5.470429,3.597717,3.862872,4.421013,3.737316,4.489631,3.484195,4.326955,4.364633,3.44254,4.728773,5.295998
MNX1-AS1,5.531268,5.448383,5.300635,5.335947,5.509456,5.437962,6.481982,6.40144,6.251151,5.79644,5.457321,5.877709
CCER1,6.80902,6.199758,6.033066,5.869326,6.283994,6.26939,6.390991,7.275501,7.901881,4.951752,5.243342,5.808667
TRIM63,6.286915,6.70154,6.887463,6.532557,6.166199,6.287797,6.194661,5.280159,7.01575,6.374238,6.397464,4.227355
LOC100131662,5.276858,5.377974,6.23875,5.959438,5.787912,5.810127,7.043588,6.286156,6.189211,6.026973,5.64247,5.314332
LOC646588,4.840245,4.497007,4.557311,4.426347,4.667976,4.536842,5.638175,5.229325,5.452389,4.686944,4.827367,5.435831
C17orf99,3.89612,3.740959,3.869116,3.617308,3.982569,3.762026,5.302832,5.468962,5.566233,4.219989,3.825056,4.743426
LOC102724257,4.762178,4.662809,3.886317,4.337058,4.55675,4.676388,4.473126,4.562601,4.958021,4.686272,4.372699,5.358439
C4orf26,4.684863,5.069423,4.673565,4.354012,4.672068,4.657913,5.440792,4.431829,4.70919,4.872716,4.22142,4.824524
LINC00582,3.602872,3.31854,3.910653,3.149179,3.707331,3.272218,5.411172,7.7206,5.480603,3.090748,3.061387,3.62761
LOC101928403,4.696499,4.364294,4.812078,4.539641,7.219726,6.172025,5.797697,7.062928,7.65743,4.477432,7.870355,5.638971
RP11-295M18.6,3.045635,3.197088,3.2266,2.853765,2.801665,3.090748,4.756707,4.498923,2.883647,3.790129,2.632414,3.331185
LOC101928069,6.33262,5.104364,3.813009,3.343925,4.225768,6.150033,3.900045,6.111292,3.696741,4.17776,4.452307,3.631908
LA16c-395F10.2,4.165111,4.19437,4.384583,4.138582,4.038534,4.029253,5.584123,4.206797,4.600935,4.312003,3.611565,4.168881
EMC3-AS1,7.506647,7.494369,7.386553,7.144385,6.969771,7.604105,6.824415,3.938881,6.000542,9.500026,7.729438,2.937617
TMEM217,3.961576,4.219265,3.962991,4.014609,4.118112,3.442694,4.568171,5.804792,5.094794,4.49266,3.87408,4.173237
LOC102723493,5.626302,5.317515,5.135875,5.148018,5.505123,5.448705,5.781528,6.891442,6.437214,5.681145,5.461723,5.750463
CATSPERD,4.313487,4.189994,4.04287,4.091943,3.629756,3.932595,5.568196,6.505616,4.255247,4.733848,4.104956,4.521624
CEP83-AS1,7.078469,7.47874,7.326001,7.181514,7.056354,7.901166,7.169119,7.933368,7.947502,8.554808,7.033108,9.054777
LSMEM2,3.806601,3.683183,3.845342,3.209172,3.598314,3.2964,4.938767,3.849543,4.553985,4.162573,3.605215,4.021558
LSAMP-AS1,3.048104,3.172678,3.177398,3.319239,3.447362,3.527058,4.318154,4.66307,3.989155,3.960887,3.518048,4.178491
ENO1-AS1,2.928138,2.919,2.828105,2.832641,3.161527,3.032223,4.212431,5.484754,2.881256,3.491745,2.844187,3.561231
RP11-63K6.7,5.082337,5.353299,4.976016,4.624419,4.848339,5.129131,6.671566,7.285592,5.414095,5.664254,5.224565,5.85796
IL34,5.28167,5.225005,5.070221,4.996904,5.416753,5.173064,6.507379,6.893215,6.303147,5.133024,5.330467,5.934817
FAM230C,5.391215,5.554638,5.719763,5.556242,6.069135,5.601242,5.939806,5.361656,7.089805,5.221741,5.213846,6.158412
RP11-66N11.8,4.995726,4.957567,4.504036,4.862283,4.444411,4.717276,3.92658,4.521578,8.007174,4.736272,4.407223,4.62084
SYNDIG1L,5.99859,6.045028,5.767694,5.682948,5.905488,5.912956,7.702609,6.885477,7.118953,5.99798,5.954358,6.625643
LOC101928571,6.826078,6.817733,6.654533,6.459214,6.860046,6.942209,6.542024,6.223232,7.590181,7.224599,6.553088,7.645525
INSC,4.644438,3.452585,3.441339,3.144925,3.714687,3.907187,7.075046,6.493473,6.580107,3.616558,3.179563,4.415738
ZNF347,4.856497,6.840047,5.643312,5.714574,4.51081,6.995298,5.140085,5.952388,4.277921,8.051006,4.427366,4.907697
RP11-44F14.8,4.881326,4.78278,4.71117,4.839472,4.357686,4.736622,4.142637,4.425134,5.085083,4.446076,4.506328,5.471286
LAMTOR5-AS1,3.915828,4.269895,4.302292,3.99476,3.936276,3.697369,4.885245,5.290521,3.889727,4.041513,3.87393,3.94455
LOC101060091,5.60575,4.566127,4.63187,5.598521,6.317205,4.842544,5.88241,6.37275,5.194513,4.608762,4.580789,4.470853
RP4-813F11.4,4.775307,4.323576,4.423181,4.3693,6.115082,4.814654,5.71279,5.523103,4.951962,4.741249,4.252684,3.697758
LINC00244,2.532888,2.879519,4.802459,4.971549,3.296916,3.262743,6.489537,4.332091,7.773622,3.618615,6.560594,3.887751
LOC100506113,3.922931,2.979956,4.054134,4.65898,3.154686,4.017512,5.601664,7.154473,3.744738,5.119879,4.863699,8.586531
BPIFA2,4.335601,5.700544,5.967367,5.690832,4.695087,4.214477,5.23757,6.700537,5.646629,4.149468,6.018597,4.068211
LOC388942,3.310577,3.946391,4.289776,4.125428,4.412931,3.598045,6.441564,5.916529,3.347942,3.187023,3.861768,5.922072
LOC102725408,2.700377,3.66479,2.802363,2.535915,2.899834,4.03035,3.307936,4.840919,3.487096,3.269413,2.756486,4.866305
RP11-135A1.2,5.499987,5.510438,4.530023,5.116232,5.386389,4.897147,5.427457,5.721273,6.562993,5.544692,4.37262,5.20823
LOC646903,4.24702,4.220322,4.265542,4.189761,4.438394,4.11202,8.289476,8.409058,5.224232,4.796399,4.406148,5.148516
AC112198.1,4.571247,5.098144,5.135441,4.56485,4.633703,4.495704,4.584736,6.761258,4.959156,5.472207,4.801,5.179551
KRT77,5.42016,5.780837,5.968034,5.278308,5.751707,5.448313,5.834002,6.996335,6.805116,6.026973,5.871048,6.126536
RIIAD1,3.591717,5.3003,4.806026,4.137352,4.155809,4.160207,5.551954,6.381927,4.334071,4.295396,3.696144,4.980041
SCARNA2,2.405048,2.250279,2.469197,2.850993,2.631694,2.347686,5.764491,5.224826,2.659059,3.156466,2.461709,2.738808
CTD-2002J20.1,4.994319,4.428663,4.471989,5.702723,6.526461,5.052732,7.066056,7.615193,10.117538,5.385642,4.797843,5.158693
LOC101930114,2.893177,2.880307,2.773533,2.994839,2.863079,2.872832,4.741492,3.789854,3.114326,3.440011,2.897038,3.953755
RP11-692P14.1,4.236929,4.22343,4.344866,4.204875,4.612329,4.16696,5.277678,6.16039,5.316832,4.718226,4.242063,5.861282
CCDC83,5.784988,7.450582,6.57166,5.72009,5.574905,5.617964,6.182162,4.63253,5.010471,5.841537,5.49297,5.79618
RP11-227D13.1,6.076136,5.889196,6.578869,6.160897,5.609425,6.821014,6.215479,5.689778,5.172114,6.517797,5.302482,3.859048
LOC390705,7.709596,7.228818,7.167322,7.362734,6.94512,6.698712,5.250413,7.503668,6.208658,8.063412,6.889022,6.199656
AK056098,4.138442,4.054635,4.031771,4.161318,3.804182,4.07997,6.440907,6.334157,4.046514,4.161318,4.835031,4.301825
NEK5,2.80476,2.565505,2.593143,2.631901,3.079383,3.166886,6.477449,5.495784,3.480082,2.75099,3.507123,2.944534
LOC100507384,3.242236,3.637941,3.417248,3.838492,3.465158,3.521662,4.770552,6.446245,4.763154,3.296617,3.510875,5.980012
LOC102723932,7.220259,7.158642,7.139875,7.06216,7.513231,7.138843,7.553193,7.763286,8.387217,7.405466,7.302125,7.620002
MRPL45P2,5.743879,5.424063,5.548012,5.303933,6.210867,5.266368,5.913496,6.064417,5.715361,5.897929,5.216805,5.990155
HOXB-AS1,4.693634,3.877715,3.36643,4.433246,3.737569,3.519842,7.068577,5.538671,6.136362,5.21621,3.785313,4.467803
LINC00238,4.909644,4.812078,4.693824,4.385527,4.406924,4.852317,4.917952,6.376364,6.338333,5.164126,4.691906,5.395
MORN3,3.919774,3.713626,3.553776,3.582029,3.710618,3.728608,6.065648,4.907509,3.893111,4.347655,4.238472,4.078936
LOC101928259,7.656837,7.44949,7.64452,7.11271,7.93053,8.148173,6.211507,6.027864,7.253918,8.010856,9.086751,3.552006
FSD2,8.260306,7.503974,8.72735,7.755385,7.098032,8.509888,7.605914,7.148344,4.438749,4.418206,7.340495,5.83364
